Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alsoHasRank,alsoKnownAs,capturedLocation,hasBodyPart,hasCharacteristic,hasName,hasRank,hasShape,hasStatus,http://bioportal.bioontology.org/ontologies/FISHO#addedBy,http://bioportal.bioontology.org/ontologies/FISHO#citation,http://bioportal.bioontology.org/ontologies/FISHO#commentSource,http://bioportal.bioontology.org/ontologies/FISHO#contributor,http://bioportal.bioontology.org/ontologies/FISHO#creator,http://bioportal.bioontology.org/ontologies/FISHO#definition,http://bioportal.bioontology.org/ontologies/FISHO#definitionSource,http://bioportal.bioontology.org/ontologies/FISHO#description,http://bioportal.bioontology.org/ontologies/FISHO#has_obo_namespace,http://bioportal.bioontology.org/ontologies/FISHO#id,http://bioportal.bioontology.org/ontologies/FISHO#is_ancient_species,http://bioportal.bioontology.org/ontologies/FISHO#modified,http://bioportal.bioontology.org/ontologies/FISHO#status,http://bioportal.bioontology.org/ontologies/FISHO#title,http://bioportal.bioontology.org/ontologies/FISHO#usedIn,http://data.bioontology.org/metadata/prefixIRI,http://mybiodiversityontologies.um.edu.my/FO.owl#contributor,http://mybiodiversityontologies.um.edu.my/FO.owl#creator,http://mybiodiversityontologies.um.edu.my/FO.owl#description,http://mybiodiversityontologies.um.edu.my/FO.owl#modified,http://mybiodiversityontologies.um.edu.my/FO.owl#title,http://purl.obolibrary.org/obo/created_by,http://purl.obolibrary.org/obo/def,http://purl.obolibrary.org/obo/definition,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/vto#has_rank,http://purl.obolibrary.org/obo/vto#is_extinct,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOWL#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOWL#xref,http://www.w3.org/2004/02/skos/core#notation,isAssociatedWith,isCapturedBy,isCharacteristicFor,isCommonNamesIn,isComposedOf,isConsideredAs,isDevelopedFrom,isDifferentFrom,isGroupFor,isKnownAs,isNameFor,isNotGroupFor,isOrganFor,isPartOf,isRankFor,isSimilarTo,isStatusFor,isToolsToCapture
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112,CartilageBones,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000109,,,,,,,,,,,,,,,,,,,FISHO:0000112,,,,,,FISHO:FISHO_0000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000114,EarlyJaw,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000424,,,,,,,,,,,,,,,,,,,FISHO:0000114,,,,,,FISHO:FISHO_0000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000111,PostflexionLarva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000142,,,,,,,,,,,,,,,,,,,FISHO:0000111,,,,,,FISHO:FISHO_0000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000110,ThreatCategory,,Following IUCN Redlist Threat Category,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000270,,,,,,,,,,,,,,,,,,,FISHO:0000110,,,,,,FISHO:FISHO_0000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000115,PyloricCaeca,,"Fingerlike pouches that connect to the intestine near the pylorus, are often present. It may function in absorption or digestion.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000084,,,,,,,,,,,,,,,,,,,FISHO:0000115,,,,,,FISHO:FISHO_0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000113,NearInshore,,At sea but quite close to the shore.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000113,,,,,,FISHO:FISHO_0000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000116,PelvicGirdle,,"Usually not attached to the vertebral column in fishes as it is in tetrapods. 

Pelvic fin rays are frequently loset , and in some cases such as eels (Anguilliformes), the neotenic South American Needlesfish (Belonion apodion), and puffers, the pelvic girdle has also been lost.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000261,,,,,,,,,,,,,,,,,,,FISHO:0000116,,,,,,FISHO:FISHO_0000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000309,PectoralGirdle,,"In rays, the pectoral girdle is attached to the fused anterior section of the vertebral column (synarchial condition) and also, by way of the propterygium of the pectoral girdle and antorbital cartilage, to the nasal capsules of the skull.

Unlike the condition in tetrapods, the pectoral girdle in bony fishes usually has no attachment to the vertebral column and instead attaches to the back ok the skull via the posttemporal bone. Rather than dividing bones into cartilage and dermal, as done for the skull, it seems more practical to present the bones in sequence from the skull to the girdle bones themselves.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000261,,,,,,,,,,,,,,,,,,,FISHO:0000309,,,,,,FISHO:FISHO_0000309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000304,Epiotic,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000112|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000358,,,,,,,,,,,,,,,,,,,FISHO:0000304,,,,,,FISHO:FISHO_0000304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000301,AccessoryBreathingOrgan,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000232,,,,,,,,,,,,,,,,,,,FISHO:0000301,,,,,,FISHO:FISHO_0000301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000303,Liver,,"Liver and pancreas both participate in digestion. The liver develops as a ventral evagination of the intestine, as in other vertebrates.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000084,,,,,,,,,,,,,,,,,,,FISHO:0000303,,,,,,FISHO:FISHO_0000303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000302,GeeTrap,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000037,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000302,,,,,,FISHO:FISHO_0000302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000307,ReachingAdult,,"Attain adult body proportions, pigments, habits",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000307,,,,,,FISHO:FISHO_0000307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000306,Larva,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000077,,,,,,,,,,,,,,,,,,,FISHO:0000306,,,,,,FISHO:FISHO_0000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000305,Mangrove,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000192,,,,,,,,,,,,,,,,,,,FISHO:0000305,,,,,"Chong, V. C., Lee, P. K. Y., & Lau, C. M. (2010). Diversity, extinction risk and conservation of Malaysian fishes. Journal of fish biology, 76(9), 2009-2066",FISHO:FISHO_0000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000308,Stomach,stomach chamber|anterior intestine|Ventricular|gaster|ventriculus|mesenteron,"Is lined with columnar epithelium with mucous-secreting cells and one type of glandular cell that produces pepsin and hydrochloric acid. Although usually a fairly simple structure, evolutionary modifications of the fish stomach haveled to unusual functions.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000232|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000084,,,,,,,,,,,,,,,,,,,FISHO:0000308,,,,,,FISHO:FISHO_0000308,,,,,,,,,,,,,UBERON:0000945,,,,stomach chamber|anterior intestine|Ventricular|gaster|ventriculus|mesenteron,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000246,Jugal,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000166|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,,,,,,,,,,,,,,,,,,,FISHO:0000246,,,,,,FISHO:FISHO_0000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000247,Barcoding,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000086,,,,,,,,,,,,,,,,,,,FISHO:0000247,,,,,,FISHO:FISHO_0000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000248,FykeNet,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000259,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000248,,,,,,FISHO:FISHO_0000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000249,Ovaries,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000407,,,,,,,,,,,,"Ovaries are internal, usually longitudinal, and primitively paired but often variously fused and shortened. sometimes only one ovary present in adults, as in some needlefishes (Belonidae). The ovaries are suspended by a pair of lengthwise mesenteries, the mesovaria.

Ovairy masses can be as high as 70% of body weight and tends to increase with body size of individual females.",,,,,,,FISHO:0000249,,,,,,FISHO:FISHO_0000249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000243,Behaviour,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000251,,,,,,,,,,,,,,,,,,,FISHO:0000243,,,,,,FISHO:FISHO_0000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000242,Cuttlefish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000506,,,,,,,,,,,,,,,,,,,FISHO:0000242,,,,,,FISHO:FISHO_0000242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000244,Scales,,Scales are the characteristic external covering of fishes.,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000378|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000335,,,,,,,,,,,,,,,,,,,FISHO:0000244,,,,,,FISHO:FISHO_0000244,,,,,,,,,,,,,ZFA:0000277,,scale|TAO:0000277,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000245,Shellfish,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000506,,,,,,,,,,,,,,,,,,,FISHO:0000245,,,,,,FISHO:FISHO_0000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000364,Overharvesting,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000101,,,,,,,,,,,,,,,,,,,FISHO:0000364,,,,,,FISHO:FISHO_0000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000360,Cranium,,Homologies of some fish skull bones are still debated,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000092,,,,,,,,,,,,,,,"The skull, or cranium, is the part of the axial endoskeleton that encloses and protects the brain and most of the sense organs. It is a complex structure derived from several sources.",,,,FISHO:0000360,,,,,,FISHO:FISHO_0000360,,,,,,,,,,,,,TAO:0000737,,cranial skeleton,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000362,ByBroodingBehaviour,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000362,,,,,,FISHO:FISHO_0000362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000368,ElectroFishing,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000133,,,,,,,,,,,"Coker, G. A., Ming, D. L., & Randall, R. G. (2006). A review of fish sampling methods commonly used in Canadian freshwater habitats. Burlington, Ontario: Fisheries and Oceans Canada.",,,,,,,,FISHO:0000368,,,,,,FISHO:FISHO_0000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000369,LarvalCharactersLoss,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000369,,,,,,FISHO:FISHO_0000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000363,PlacoidScales,,"Characteristic of the Chondrichtyes, although they have more restricted distribution in rays and chimaeras than in sharks. This type of scales has been called ""dermal denticle"", but this is not the accurate terminology because there are both epidermal and dermal portions, as in mammalian teeth.

Each placoid scale consist of flattened rectangular basal plate in the upper part of the dermis, from which as protruding spine projects posteriorly on the surface.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000244,,,,,,,,,,,,,,,,,,,FISHO:0000363,,,,,,FISHO:FISHO_0000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000366,Nasal,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000016|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,,,,,,,,,,,,,,,,,,,FISHO:0000366,,,,,,FISHO:FISHO_0000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000367,FishMortality,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000004,,,,,,,,,,,,,,,,,,,FISHO:0000367,,,,,,FISHO:FISHO_0000367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000329,FishingGear,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000151,,,,,,,,,,,http://www.fao.org/fishery/geartype/search/en,,,,,,,,FISHO:0000329,,,,,,FISHO:FISHO_0000329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000320,ByHabitat,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000320,,,,,,FISHO:FISHO_0000320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000328,Fish,,"""Fish"" is singular and plural for a single species. Fish were the first vertebrates.|Definitions are dangerous, since exception are often viewed as falsification of the statement (Berra, 2001). Exceptions to the definitions above fo not negate them but instead give clues to adaptations arising from particularly powerful selection pressures. Hence loss of scales and fins in many eel-shaped fishes tell us something about the normal function of these structures and their inappropriateness in benthic fishes with elongate body.

Deviation from ""normal"" in these and other exceptions are part of the lesson that fishes has to teach us about evolutionary process.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000464,,,,,,,,,,Mohd Najib,"Berra, T. M. (2001). Freshwater fish distribution. Academic Press.|Nelson, J. S. (2006). Fishes of the World. John Wiley & Sons.","Helfman, G., Collette, B. B., Facey, D. E., & Bowen, B. W. (2009). The diversity of fishes: biology, evolution, and ecology. John Wiley & Sons.",,,"A fish is an aquatic vertebrate with gills and with limbs in the shape of fins (Nelson 2006). 

""A poikilothermic, aquatic chordate with appendages (when present) developed as fins, whose chief respiratory organs are gills and whose body is usually covered with scales"", (Berra 2001, p. xx)

A typical fish is ectothermic, has a streamlined body for rapid swimming, extracts oxygen from water using gills or uses an accessory breathing organ to breathe atmospheric oxygen, has two sets of paired fins, usually one or two (rarely three) dorsal fins, an anal fin, and a tail fin, has jaws, has skin that is usually covered with scales, and lays eggs. (""Fish."" Wikipedia. Accessed January 4, 2016. https://en.wikipedia.org/wiki/Fish.)","Helfman, G., Collette, B. B., Facey, D. E., & Bowen, B. W. (2009). The diversity of fishes: biology, evolution, and ecology. John Wiley & Sons.",,,FISHO:0000328,,,,,,FISHO:FISHO_0000328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000321,ByLocomotion,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000321,,,,,,FISHO:FISHO_0000321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000325,WhiteMuscle,,"Makes up the majority of the postcranial body of most fishes. It is used anaerobically in short-duration, burst swimming but fatigues quickly.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000325,,,,,,FISHO:FISHO_0000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000324,Middle,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000142,,,,,,,,,,,,,,,,,,,FISHO:0000324,,,,,,FISHO:FISHO_0000324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000326,Supramaxillae,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000238,,,,,,,,,,,,,,,,,,,FISHO:0000326,,,,,,FISHO:FISHO_0000326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000327,Canine,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000414,,,,,,,,,,,,,,,,,"Large conical teeth frequently located at the corners of the mouth. For example, snappers (Lutjanus)",,FISHO:0000327,,,,,,FISHO:FISHO_0000327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000121,HollowScales,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000424,,,,,,,,,,,,,,,,,,,FISHO:0000121,,,,,,FISHO:FISHO_0000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000120,BySpecies,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000278,,,,,,,,,,,,,,,,,,,FISHO:0000120,,,,,,FISHO:FISHO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000124,Frontal,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000166|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,,,,,,,,,,,,,,,,,,,FISHO:0000124,,,,,,FISHO:FISHO_0000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000122,Extinct,,"Fish that are categorized in this class is hypothesized or believed to be extint. This is because at the current time, not such finding of the species can be made. If in time it is found that the species is not extint, then species should be removed from this group.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000164,,,,,,,,,,,,"Nelson, J. S. (2006). Fishes of the World. John Wiley & Sons.",,,,,,,FISHO:0000122,,,,,,FISHO:FISHO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000123,FinMuscle,,"Muscles are arranged in pairs at the bases of the dorsal and anal fins. Protractors erect the fins and Retractors depress the fins. In addition, lateral inclinators function to bend soft rays of the anal and second dorsal fins. For the paired fins, a single ventral abductor muscle pulls the fin ventrally and cranially. An opposing dorsal adductor muscle pulls the fin dorsally and caudally.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000262,,,,,,,,,,,,,,,,,,,FISHO:0000123,,,,,,FISHO:FISHO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000126,Specimen,,"Fish specimen. Each specimen of fish is related to species.

an individual animal, plant, piece of a mineral, etc., used as an example of its species or type for scientific study or display.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000284,,,,,,,,,,,,,,,,,,,FISHO:0000126,,,,,,FISHO:FISHO_0000126,,,,,,,,,,,,,BC53_Specimen,,,,,,,http://rs.tdwg.org/ontology/voc/Specimen|http://www.ics.forth.gr/isl/ontology/MarineTLO/BC53_Specimen,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000125,Dolphins,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000506,,,,,,,,,,,,,,,,,,,FISHO:0000125,,,,,,FISHO:FISHO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000127,ThreatIndex,,Following IUCN Redlist Threat Index,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000270,,,,,,,,,,,,,,,,,,,FISHO:0000127,,,,,,FISHO:FISHO_0000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000128,Weight,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000336,,,,,,,,,,,,,,,,,,,FISHO:0000128,,,,,"Prof Chong Data Collection in Matang, 1988 - 1993",FISHO:FISHO_0000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000094,Pancreas,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000232|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000084,,,,,,,,,,,,,,,,,,,FISHO:0000094,,,"Both an endocrine organ and exocrine organ that produces digestive enzymes. The pancreas is a compact, often two-lobed structure in chondricthyes, is distinct in soft-rayed teleosts, but becomes incorporated into liver as a hepatopancreas in most spiny-rayed teleosts (except for parrotfishes).",,,FISHO:FISHO_0000094,,,,,,,,,,,,,TAO:0000140|ZFA:0000140,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000093,Dams,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000101,,,,,,,,,,,,,,,,,,,FISHO:0000093,,,,,,FISHO:FISHO_0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000090,Location,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000284|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000151,,,,,,,,,,,,,,,,,,,FISHO:0000090,,,,,,FISHO:FISHO_0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000096,FishNames,,"The naming of each species  is following Linnaeus's system  referred as ""Binomial Nomenclature"", with two-part name based on genus (plural genera) and species (singular and plural, abbreviated sp., or spp., respectively)",false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,"Helfman, G., Collette, B. B., Facey, D. E., & Bowen, B. W. (2009). The diversity of fishes: biology, evolution, and ecology. John Wiley & Sons.",,,,,,,FISHO:0000096,,,,,,FISHO:FISHO_0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000092,Skeleton,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000396|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000406,,,,,,,,,,,,,,,,,,,FISHO:0000092,,,,,,FISHO:FISHO_0000092,,,,,,,,,,,,,UBERON:0004288,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000098,Kidneys,,"The kidneys are one of the primary organs involved in excretion and osmoregulations. The kidneys are paired longitudinal structures located retroperitoneally (outside of the pritoneal cavity), ventral to the vertebral column.",false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000232|http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000165,,,,,,,,,,,,,,,,,,,FISHO:0000098,,,,,,FISHO:FISHO_0000098,,,,,,,,,,,,,TAO:0000529|ZFA:0000529,,mesonephros,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000099,DermalBones,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000374,,,,,,,,,,,,,,,,,,,FISHO:0000099,,,,,,FISHO:FISHO_0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000201,FullFinRayComplementPresent,,,false,,,http://bioportal.bioontology.org/ontologies/FISHO#FISHO_0000071,,,,,,,,,,,,,,,,,,,FISHO:0000201,,,,,,FISHO:FISHO_0000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
